,feature,weights
81,0.5732415885785569,2.6494083050709123e-05
82,1.0413376657235158,8.419363185605687e-07
83,-0.9119730288914196,0.00012994774978308473
84,1.0159379539362203,1.0527046171897045e-06
85,0.7941700645238496,6.2036595741214295e-06
86,4.116732497747935,2.1461970581434138e-13
87,-0.47509163875948257,0.0003563510537017265
88,0.62742093064037,1.910645880552673e-05
89,-1.137689376938404,4.764460010980445e-05
90,0.5393585351545798,3.219268496739917e-05
91,0.2585732437589259,0.00012167119234830759
92,-0.22596788334953077,0.00036510848002826616
93,1.537240351917776,4.67698836330275e-09
94,-0.7729967302705927,0.00020469347019201002
95,1.2212207009372915,1.5364202926719225e-07
96,-2.239126842929693,3.1934323878060286e-09
97,1.0642885551759576,6.855788641786733e-07
98,0.13869741494979593,0.00018384946633944369
99,-0.01795630475814136,0.0002742107357061948
100,2.121447506579292,7.944077713984797e-12
101,-2.466793555455224,1.7744762476400623e-10
102,-0.2903239210492957,0.00037700369475477595
103,-0.9287521504196796,0.00012197893953898344
104,3.7343999574757643,3.028710880191366e-13
105,-1.5019686914133308,4.7187191734919e-06
106,0.5293912066858639,3.404350410764825e-05
107,0.1771048837697906,0.00016270644605753855
108,1.53498820849066,4.805804435288998e-09
109,-2.246097292784145,2.93087204104373e-09
110,1.6678776338157562,9.252647904399575e-10
111,0.2707411959077257,0.00011607558024004632
112,-1.2768673546858138,2.1788089744986306e-05
113,2.333574301017182,3.054878408364947e-12
114,1.0951821716671502,5.171577552146815e-07
115,0.3170224649810489,9.620199390472157e-05
116,1.6850789469334586,7.434266326906416e-10
117,-0.6506773597698284,0.0002754469017036259
118,1.306660127605677,6.366112600564331e-08
119,1.6130059245839998,1.8452029534548178e-09
120,-0.39595849663249993,0.0003750288452912273
121,-0.4588796422651531,0.0003612876468226998
122,1.9146158707015273,4.2015285441182615e-11
123,0.04760423111751377,0.00023647424512766204
124,-0.8211311933910809,0.00017737001278339619
125,0.26106515992498047,0.00012051315864780223
126,0.1336111684014536,0.00018671484121243908
127,1.7796561159377893,2.181437157244001e-10
128,0.3987013915567308,6.677490079446717e-05
129,0.48945890088384303,4.231614222999986e-05
130,1.0861755543238827,5.618156713867246e-07
131,1.0536086051348903,7.546744310636118e-07
132,-0.3561421110490106,0.0003789591209854919
133,1.614850623631039,1.8032518068729357e-09
134,-1.5942125643244311,2.293934522827322e-06
135,-0.061563121074872273,0.00029798076267103244
136,0.5229972018729003,3.5274561961445546e-05
137,-1.4564250490605486,6.6023535535031546e-06
138,-1.0117671441493794,8.68374284061357e-05
139,-2.26195949705418,2.407832703716454e-09
140,0.4112554665470247,6.289040627133194e-05
141,0.15598549559471087,0.0001742171656668566
142,0.09750618021938573,0.00020738368824621946
143,-0.6776121302251686,0.0002601617101592221
144,-1.6308702797293315,1.696224377598276e-06
145,0.0002770247932475378,0.00026388184160334424
146,-0.18621140408295722,0.000353202008948249
147,-0.47082577720276375,0.00035770244502271665
148,1.6670104801334915,9.355011721473507e-10
149,1.649746796193992,1.163891770467738e-09
150,-0.3297074750395085,0.0003794452515085494
151,-1.5269337409996449,3.902986477712013e-06
152,2.0999950921529846,9.025035107713131e-12
153,-0.6622489916484684,0.0002689271682196372
154,1.3907889456661562,2.5533230593998452e-08
155,0.29608306885308466,0.00010491240488701659
156,-0.48153967777269024,0.00035424101781068255
157,2.91053927880195,7.694210149678451e-13
158,3.137677944576448,5.422497104358922e-13
159,-0.523066552813874,0.0003387610325074064
160,0.3122946100748336,9.81274686015839e-05
161,0.019419549831110716,0.0002528722841785143
162,0.08150253044765243,0.00021667938833758475
163,-1.1127103016429254,5.4107555253626486e-05
164,2.135401130309186,7.340553227164765e-12
165,1.0400611653092477,8.515268969453121e-07
166,0.8866952835274375,3.07598488612369e-06
167,0.21056254362576832,0.0001451505442301005
168,-1.1237304810971631,5.1180040975787116e-05
169,-1.7528755325479595,5.835100733863173e-07
170,3.9936082166001103,2.385123801412507e-13
171,-0.9561495912601226,0.00010957555614464189
172,0.325204425297728,9.292679768711814e-05
173,0.030574787153025085,0.0002464011982253905
174,-0.9163631144299599,0.00012783628900450982
175,1.0822150864302684,5.825579892460782e-07
176,-0.34837685056068424,0.0003792793903433868
177,-1.908786901936061,1.2979253695508144e-07
178,0.741038467007685,9.052323834307032e-06
179,0.15007170008704263,0.00017749241136283522
180,1.1155316614067115,4.2793599951101884e-07
181,-1.174478101421295,3.921661769225941e-05
182,2.3864207272217954,2.5564724580967545e-12
183,1.0609014817417761,7.068344231899412e-07
184,-0.7094444226779313,0.00024172539835690875
185,0.04458447638126595,0.00023823727747547045
186,0.7243168379876763,1.0157193763371604e-05
187,1.0952176474457906,5.169885297004686e-07
188,-0.02675790025772018,0.00027912612385479066
189,5.12320313232814,1.0331350160563516e-13
190,-1.249847321042086,2.561118689227584e-05
191,-2.854215677924205,6.090392977590597e-12
192,0.21448534282367127,0.000143152700139257
193,0.3853200534962493,7.110026017545496e-05
194,1.1594529373886777,2.82054636786277e-07
195,-0.05747046059681571,0.0002958187760937097
196,1.3521298424071562,3.906947604645647e-08
197,2.200499359875138,5.260462903624473e-12
198,2.438990298942478,2.176591998265016e-12
199,-2.1791358869155397,6.618341570694351e-09
200,-1.1768167438059478,3.8722899283046636e-05
201,1.3925008166435853,2.5051514234777517e-08
202,-0.19753921404326102,0.0003569243346858492
203,2.318670901214993,3.2230609910658815e-12
204,0.5656972546918204,2.7686357097859328e-05
205,1.7251317981938903,4.43188700860686e-10
206,0.3878187842007046,7.027801393064203e-05
207,0.8407271630883422,4.388774245753014e-06
208,-1.060472018338002,6.96851309273836e-05
209,-0.7346041101945624,0.00022703054458518017
210,1.917489872576013,4.0738889569989046e-11
211,1.8734205832815443,6.697022063874204e-11
212,-1.0678636651027347,6.730633426678189e-05
213,2.2410721849775035,4.382089287519456e-12
214,2.0772765772439077,1.0423148528711364e-11
215,-1.3500150306709506,1.373668374944008e-05
216,-1.068146003625937,6.72166270087283e-05
217,-0.9401545070846413,0.00011672334549287992
218,1.3596105944504764,3.6008549295192346e-08
219,-0.718871538092924,0.0002362240207194051
220,0.2390969941702552,0.00013093398543084114
221,-0.4461809510804189,0.0003647682691639851
222,2.659722178801505,1.2451582215483032e-12
223,-0.8633425514490825,0.00015451540894946265
224,-1.233298976292026,2.8211130133883427e-05
225,1.8021381995161514,1.629695358288746e-10
226,1.369884991346734,3.217310864431484e-08
227,1.8329597499595058,1.0993947684341577e-10
228,1.8585633639959243,8.00447005499282e-11
229,-0.9587655443684225,0.00010843174929979045
230,0.2082625311539117,0.0001463280689286581
231,-2.041371065785082,3.194279314258793e-08
232,-0.5223233187259293,0.0003390655977262207
233,-1.861395271098084,2.0835569596463105e-07
234,1.426753641875543,1.7049986193531278e-08
235,1.9887520009372301,2.0396370969322415e-11
236,-0.021942281912408323,0.0002764430749686089
237,-0.47380208123235357,0.0003567648025586225
238,2.1311684954139154,7.516253703861812e-12
239,-0.30304810480855005,0.0003782041888281834
240,-0.537496692192861,0.0003326737631282485
241,-1.2580940502474345,2.4390328713848257e-05
242,0.2204801059862187,0.0001401258412708177
243,-1.3719953871720691,1.1878347551959413e-05
244,-1.48596498130165,5.317965116701072e-06
245,-0.9200239460925088,0.0001260897987712399
246,0.3783256224935103,7.343776113717128e-05
247,-0.7754449188346832,0.00020328044774093866
248,0.7896427722418535,6.4112093984455894e-06
249,0.2833487895164757,0.00011043793798898217
250,0.9258331510050015,2.2485427866665507e-06
251,-1.3370205713536034,1.4947364145357972e-05
252,1.7903485104390717,1.8984284988080582e-10
253,-1.3373478411963604,1.4915798010901915e-05
254,1.4106639757159791,2.0445691320126236e-08
255,0.8396796468842296,4.423762371362026e-06
256,1.6928965133095595,6.72830085982212e-10
257,6.024697901540305,7.700833229063154e-14
258,1.3041106335039983,6.540287429408997e-08
259,0.10880000930442368,0.00020086497031574586
260,0.7536100015550389,8.291695440471217e-06
261,0.02136036548615894,0.0002517489682861552
262,-3.3894010708681375,1.1327649802365787e-12
263,0.8450894717927877,4.245696315842809e-06
264,0.6951084177834186,1.2366869396152758e-05
265,0.823060660043196,5.012939170353164e-06
266,-0.07594158045836574,0.0003054391773790347
267,0.5167592606860951,3.650914925562812e-05
268,-2.5465987211235106,6.600692348083987e-11
269,-0.8550218619379143,0.00015891905127858504
270,1.1075426012056138,4.6119761933253404e-07
271,0.5854818120109795,2.4648691308473457e-05
272,4.501430684812191,1.5831342395224882e-13
273,3.4309013043342906,3.726627793470264e-13
274,-2.015247199522751,4.247423878523208e-08
275,1.4268542224599399,1.7030554202047933e-08
276,2.8651636450016786,8.321012462357063e-13
277,4.1101307556712,2.158134939478325e-13
278,1.135024323373405,3.5625356624725807e-07
279,-1.028160229436061,8.077603253045123e-05
280,1.1441959715660093,3.264956308082287e-07
281,0.7593339648965594,7.964191645650894e-06
282,-0.5118834443707412,0.00034323766401707
283,1.0834766886971288,5.75875087735952e-07
284,1.2860546167181446,7.908164186696005e-08
285,0.6113843244224448,2.1089088769199247e-05
286,0.24981813932353636,0.00012578917350073836
287,0.2262779847587455,0.00013722900952669947
288,2.7716086335496533,9.8894846923614e-13
289,-0.1970536480940117,0.0003567706901354448
290,-0.7419666769038369,0.0002227297496473699
291,-0.7944655701751386,0.00019237663727398368
292,-0.26306285483971537,0.0003731326097542105
293,1.2494448424975038,1.1546140118881163e-07
294,-0.12913765422672807,0.0003308385825417686
295,-1.207062762326257,3.2765939932534815e-05
296,-0.6549363143211175,0.0002730564262287487
297,4.325497340588413,1.8116141398693476e-13
298,-1.1413739750512368,4.674303873996648e-05
299,1.4909997597005549,8.118092914997599e-09
300,-0.543063894144521,0.00033023667938293004
301,0.021763211613160305,0.00025151568501222273
302,1.1576238620774624,2.8706857989350337e-07
303,3.0689078837116615,5.989304895439749e-13
304,0.3416495465099434,8.656452543783355e-05
305,0.028182809676383425,0.0002477913948777995
306,-0.03236330950405231,0.00028222890258803343
307,0.43856415099169976,5.500990119545596e-05
308,-1.420040202021902,8.551917639272872e-06
309,-2.21571591927952,4.250949134390528e-09
310,0.09615918714531269,0.000208163639306339
311,-1.1674706592566755,4.072545342532155e-05
312,0.17562131024275973,0.0001635048857909853
313,-0.05743898416470761,0.0002958021658399488
314,1.5560521480549236,3.7231722470804284e-09
315,-1.5333179883008299,3.715677519128438e-06
316,1.4545930589112865,1.2404118863925002e-08
317,0.3512907143599089,8.297186694510224e-05
318,1.0391272100349216,8.586073102665631e-07
319,1.6211940353909848,1.66594660432415e-09
320,-0.799460530332526,0.00018953808191011002
321,2.3184800022841925,3.2253075341715128e-12
322,-0.8374080282722542,0.0001684109024441854
323,1.3049865370290012,6.47994596281321e-08
324,0.8190263918516685,5.166034048406523e-06
325,2.7760131237407095,9.80575441106674e-13
326,-0.5078916746678911,0.0003447827100268002
327,-1.0143396678966978,8.58668041319401e-05
328,-1.176253600163438,3.884132846426943e-05
329,1.7713583106610864,2.4302849815230886e-10
330,0.5344966131770592,3.308521270286249e-05
331,2.431196618455169,2.2270511968371034e-12
332,3.541616885108441,3.290742185205253e-13
333,3.197895267627323,4.990102463585509e-13
334,-2.2426381607021932,3.0585149006114717e-09
335,-0.7001507813005476,0.00024713545656453157
336,-0.322339487573698,0.0003792747602715524
337,-0.68504150561287,0.0002558864966456117
338,-0.8907288120580625,0.00014042236938690257
339,-0.27793919729161853,0.0003754632293262903
340,0.044145349494908004,0.0002384935608984599
341,0.6175996423560233,2.0301356457342848e-05
342,0.7815179850315854,6.798995507532602e-06
343,-0.12354655732622566,0.0003283544807662104
344,2.596631165981528,1.4379146464850696e-12
345,2.213523374719353,4.951534206956216e-12
346,2.4791047275495837,1.943534312909074e-12
347,2.6386718242996494,1.304789387332963e-12
348,-0.8338418251493378,0.00017035930970082428
349,-0.5288689507696516,0.00033635462371477267
350,1.209026248719327,1.7354434870074808e-07
351,0.30516975699859694,0.00010107463357303498
352,0.7477141283322195,8.641212421630306e-06
353,-0.13418513758418915,0.000333039354287583
354,2.375896146660645,2.645089322781035e-12
355,0.4003700923058364,6.624898027779327e-05
356,-1.1924641006751846,3.554326533928378e-05
357,2.828798103972426,8.8818480929061e-13
358,1.2037922375498988,1.8280783114497226e-07
359,1.577236644348326,2.873067868642516e-09
360,-0.5288006214643027,0.0003363832040611232
361,-1.9213790993089488,1.1416502206741468e-07
362,0.5804355404938404,2.5396358058099618e-05
363,1.578011452879922,2.8458316969817317e-09
364,0.4149454769230003,6.178031579919193e-05
365,1.0949374997281405,5.183262769558397e-07
366,1.8953570924418437,5.1961749753094674e-11
367,2.915431080975041,7.630984636885462e-13
368,2.736751295719032,1.0592940334318017e-12
369,2.204336575295451,5.1664952265355674e-12
370,0.6870938347171285,1.304061468865248e-05
371,-0.47492355299310207,0.00035640647881696137
372,0.3896175627860896,6.969026241229032e-05
373,0.9938094905637811,1.2745666661479991e-06
374,4.117864638858289,2.1441590968349063e-13
375,-0.9142242186403723,0.00012886284258965328
376,0.037987223066416886,0.00024208555375033276
377,0.5459871716573732,3.10068758856148e-05
378,1.608263861419596,1.9574406010702394e-09
379,-0.4872374288179573,0.0003523073993912524
380,0.5890219659246021,2.413498261113408e-05
381,-0.6507965582255586,0.0002753799239022917
382,1.5170840251028967,5.958222095222228e-09
383,0.4194325512198045,6.0449577559777304e-05
384,0.1057146282865713,0.00020264169746811512
385,0.05803537609145204,0.00023037927309479253
386,-0.015346147748670269,0.0002727433367489665
387,0.45710612598243694,5.0092388247988874e-05
388,3.0641541723644172,6.031758102714884e-13
389,1.715408067256809,5.025356945065216e-10
390,-1.4134561982787042,8.953651982669878e-06
391,-1.8005613587671654,3.7459984658428614e-07
392,0.009778021381473767,0.0002584352306578979
393,3.687595501778387,2.828779599291895e-13
394,2.392047552335783,2.5109915178322337e-12
395,2.9208596028224783,7.56174821983436e-13
396,1.0609932146834744,7.062508526651232e-07
397,-0.40288079018601675,0.0003739580040101285
398,3.207354083541678,4.926930665340539e-13
399,-0.7817015177901216,0.00019967852628486812
400,0.25064783783353506,0.00012539563854963644
401,-0.3123796892354893,0.0003788348100261964
402,0.6222033602335633,1.9733745818604147e-05
403,-0.911007291634935,0.00013041492815784483
404,-0.2962430807539883,0.0003776126975460941
405,0.6842021757843684,1.329125668104811e-05
406,0.37445977010917275,7.475238710647646e-05
407,-0.21726775622562844,0.00036278506219852207
408,1.5417733921882553,4.427694258947917e-09
409,-0.691811715692517,0.00025197344931387426
410,-1.2058479217241613,3.2990267110820524e-05
411,0.44779938000127206,5.251767177861959e-05
412,1.0463506060963215,8.05225191267395e-07
413,0.2803971350498924,0.00011174297476331515
414,1.8056289273440602,1.5579449597375113e-10
415,0.4234909155981377,5.926408341882347e-05
416,0.11514730472806889,0.00019722046419937955
417,0.053701690731134066,0.00023291185546571843
418,1.4134706216252981,1.9810323033789938e-08
419,-0.8518517149439573,0.00016061059891571766
420,0.05729045030852875,0.00023081459810260876
421,-0.14935705129676535,0.00033940894472175544
422,1.8153218880012552,1.375554828872986e-10
423,1.1402299089999675,3.390690489779344e-07
424,1.1587842309642347,2.838781966712644e-07
425,-1.2680505044859876,2.2980219387201555e-05
426,3.208318805561701,4.920555491323086e-13
427,0.26170323128762996,0.0001202176811707903
428,-0.4882314600924099,0.00035196480221308147
429,0.38804915511389115,7.020254288870476e-05
430,1.2287391218695016,1.4245898508599755e-07
431,1.6006282671704986,2.152222136334799e-09
432,0.6329916698373257,1.8455132590741377e-05
433,0.5665953902396863,2.754218976788281e-05
434,0.3021683777364257,0.00010233258126033471
435,-0.8579282587783322,0.000157374885490155
436,-0.015750631133515824,0.00027297084924948105
437,-1.3533792291772742,1.3437171832994499e-05
438,-2.083725750841131,1.9978167694142444e-08
439,1.1090773026842684,4.54654810386125e-07
440,-0.7123623731287243,0.00024002355111213687
441,0.2719524601264216,0.00011552677499423179
442,2.736725502734509,1.0593489187041055e-12
443,-0.45178799001551473,0.0003632728916672245
444,-0.2959776605835891,0.00037758454009189686
445,-0.6983278040107231,0.000248194538153622
446,-0.9767262831966259,0.00010077520015259046
447,3.9523229809270592,2.4736500313579235e-13
448,-0.5109336640353758,0.0003436067712166675
449,-1.4930840041236026,5.0435645071718075e-06
450,-0.30714158657297363,0.00037850715276371876
451,-0.170013269030576,0.00034744557593980945
452,-2.6671415985397045,1.9769730371068146e-11
453,-0.2083968143167345,0.0003602491868967862
454,0.7410933464665685,9.048876215889222e-06
455,1.6989308367161806,6.228733837687506e-10
456,-0.2598400276921262,0.00037255972691830605
457,0.37146129568026565,7.578325644601085e-05
458,1.9223242613070854,3.8698430672140016e-11
459,0.011370075874249208,0.0002575188253744375
460,-0.542070245843366,0.0003306754022470575
461,2.09812586647888,9.129323645903368e-12
462,1.739312857528462,3.687716495930406e-10
463,-0.9241230455301644,0.0001241497576222176
464,2.771342336593367,9.894582403966709e-13
465,2.4711448664730584,1.986502447105912e-12
466,-1.2326808911726386,2.8312229745727616e-05
467,-0.03544303929256276,0.00028392391537354936
468,0.002007471460627741,0.00026289255558869677
469,0.9687258031632922,1.577052583249593e-06
470,0.07707346984771113,0.00021926081375731765
471,-0.06399876847099417,0.0002992593325931261
472,-1.026646015645798,8.132368889599626e-05
473,-0.6354602253323376,0.0002838882939728655
474,-0.02966791111721989,0.00028073958513593673
475,0.8318152799495984,4.69444357271992e-06
476,0.2921191039903617,0.00010661400076175351
477,2.07539521156803,1.055292607102582e-11
478,0.34140667011078984,8.665642323264856e-05
479,-1.0858145300310116,6.17713448376351e-05
480,0.5032560364698151,3.9297938676650934e-05
481,1.4007699529772468,2.2843906326133932e-08
482,-1.436039378079454,7.640313078312108e-06
483,-1.0860947760368513,6.168763492276402e-05
484,1.058236763588598,7.239812439267954e-07
485,0.17925534722327163,0.00016155181083708062
486,-1.1339784255379322,4.8565897251485675e-05
487,1.1970847294173677,1.953577757432081e-07
488,-0.3644544383466545,0.0003784553273574096
489,0.16366257268886164,0.00016999816362713268
490,0.4525067790135817,5.128016618491632e-05
491,-1.0545664206319882,7.162785471178039e-05
492,3.0674791779805703,6.002016326720002e-13
493,1.7645959021737463,2.654055281948765e-10
494,2.316865987613353,3.244398806653194e-12
495,0.06363489610856998,0.00022710709771782414
496,-0.08415064675740469,0.00030959595548196516
497,-0.6910779350110021,0.00025239825547750566
498,1.8780898544345743,6.338583774536919e-11
499,-0.9294823433779086,0.00012163856526254202
500,-1.4927279833620455,5.056983915305513e-06
501,1.233510815516217,1.3576068121588657e-07
502,1.0664538332706046,6.723006756920049e-07
503,-1.7915403465001294,4.078206488722283e-07
504,-0.06093168152247863,0.0002976482404579097
505,0.9181559051814268,2.392943189253114e-06
506,0.5595468698355308,2.8690146608587095e-05
507,0.25842583834656185,0.00012173991855070233
508,-0.6861134783513262,0.00025526788621275145
509,-1.6400323500394332,1.570829581375341e-06
510,2.8228990395964506,8.978291821974992e-13
511,0.7859190247517194,6.586463019668757e-06
512,0.8069082491425041,5.651026481614542e-06
513,0.022766657422075287,0.0002509341937470792
514,2.6891568917858004,1.168583160439656e-12
515,4.3858803912898106,1.728369013781684e-13
516,0.34057797914613386,8.697013458202093e-05
517,-2.385808702346245,5.062079014477096e-10
518,1.5590486132959764,3.5896763120062714e-09
519,-1.9889473144876777,5.635516031431026e-08
520,0.70516594212373,1.1563556829003206e-05
521,1.392017518045078,2.5186629847933625e-08
522,-0.4082252547593408,0.00037305392767819526
523,-1.7326921496235086,7.00802045661032e-07
524,-0.17824972675337536,0.000350434730221279
525,-1.6994013590877755,9.425269662899069e-07
526,1.3226804906666878,5.368067283359983e-08
527,-0.2133865689972091,0.00036169575836685487
528,0.10624520960021089,0.00020233600313200308
529,0.000844556302333821,0.00026355763927413974
530,2.798106944833037,9.401799423453814e-13
531,0.0440924146181958,0.00023852445693308221
532,-1.0819408470161582,6.293691576357101e-05
533,0.1178098250007209,0.00019569639423582517
534,2.2702700257320805,3.880550374641309e-12
535,-1.0495194046739957,7.331790525653177e-05
536,1.1723963820472965,2.4883656154500934e-07
537,1.9098127569621086,4.426050587244147e-11
538,0.19876761081016925,0.00015123678007631782
539,-1.1243788909714736,5.101156202898376e-05
540,-0.4728480202954406,0.0003570662098263874
541,-0.025040205786621028,0.0002781706551376045
542,-0.8062802933277469,0.00018568229210269937
543,1.3277940420698942,5.081968687946234e-08
544,2.172325818135586,6.036246514873839e-12
545,0.33400087138324297,8.948696840003258e-05
546,0.6459237217267397,1.701421059857175e-05
547,-1.0769853085287757,6.445118418259208e-05
548,-0.921561140745016,0.00012536045147474974
549,0.29157523765308135,0.00010684878133511609
550,0.8362572541423203,4.539806154998566e-06
551,-0.2917300468706647,0.00037715592476516294
552,1.0255034979106505,9.682284710447394e-07
553,1.3656729060393982,3.3696113104968464e-08
554,-0.7675303400122252,0.0002078549706642083
555,-0.6404126325897666,0.00028115882862505116
556,-0.8240501064221104,0.00017575096561107758
557,1.103344093091212,4.795447401840179e-07
558,-0.9306547438525479,0.00012109292470938693
559,1.4193563301028327,1.8538451241321194e-08
560,-0.4924313865233898,0.00035049133809257035
561,1.2212810786487083,1.5354904091136103e-07
562,0.716469703291198,1.0714556656066871e-05
563,2.2924218964373804,3.5562463207747516e-12
564,4.352146310518004,1.7742099622585687e-13
565,3.913835116530157,2.56044159358379e-13
566,-0.9608800843123251,0.0001075125928853902
567,1.3648296051464182,3.4009137385903404e-08
568,-1.66138770783557,1.310609291267736e-06
569,0.744369813464733,8.845096884158003e-06
570,0.3470994493613362,8.452125756818133e-05
571,0.31419566392439213,9.735027115595309e-05
572,2.888184344548406,7.993612190852246e-13
573,1.3005937829158403,6.787944258405891e-08
574,-0.9323554773906445,0.00012030403055902672
575,1.3585705912171782,3.6420063122190625e-08
576,-0.14714749203809352,0.00033850432953140525
577,1.0056500065252911,1.1510435455464645e-06
578,0.005855910706588752,0.00026068821228666575
579,-0.8368151962576618,0.00016873415513685727
580,0.6034718975795041,2.212832129102343e-05
581,-1.816309713975035,3.225532496177074e-07
582,-2.5898811381989644,4.087820382908004e-11
583,3.0489726689438443,6.170433457996349e-13
584,0.2127036096942334,0.00014405845139072446
585,4.376365802813533,1.7411317556566105e-13
586,-2.205014626699815,4.842531576722178e-09
587,0.08464658611048237,0.00021484865713455734
588,-0.8801195849590422,0.00014580620340963373
589,0.03546755288718639,0.00024355380323225803
590,-2.0063836079351907,4.674400146288071e-08
591,-2.135216482820745,1.1095030635756044e-08
592,-0.3680792834994703,0.0003781827471366753
593,1.8559042286600702,8.268172860996722e-11
594,1.7404349809209347,3.634374417702223e-10
595,-0.6738700017270809,0.0002623069573245438
596,0.09564120632531137,0.0002084637772679476
597,0.5406340185833112,3.1961736574256044e-05
598,-1.5902215079460467,2.3693350440238634e-06
599,-1.5194618986909187,4.132851667203822e-06
600,2.462256921133886,2.0363101135957808e-12
601,-0.8912810623143641,0.00014014480101768768
602,-1.3267840747229205,1.596352766722339e-05
603,-0.1002823030134794,0.00031752795003166506
604,-0.6415806388700362,0.00028051276192627366
605,-0.835322998888895,0.00016954910031393973
606,-0.9203944374326083,0.0001259137548797407
607,-0.7984071185460582,0.0001901359329638711
608,-0.12038757978470649,0.0003269293407701946
609,0.15421688593409288,0.00017519452159826752
610,-1.6043669145068664,2.111757945457208e-06
611,3.530045596635717,3.332478484496587e-13
612,-0.24925303404332289,0.000370509198647723
613,1.616027948327936,1.7769635901939657e-09
614,1.7065981237028884,5.629906939615663e-10
615,0.7331628295416821,9.55901939742188e-06
616,0.13720600776082437,0.00018468821213299904
617,1.4919110970744414,8.03145963558221e-09
618,-0.4515519239647685,0.0003633368653140912
619,1.9065649862162126,4.586249225548379e-11
620,0.25328898299553093,0.00012414757615264785
621,-1.021904283957893,8.305464576205255e-05
622,1.0846280620360043,5.698379004305613e-07
623,-0.28416580011156567,0.0003762843058459944
624,0.3917045083488777,6.90126790464262e-05
625,5.2950146289854,9.30730321906648e-14
626,2.1148669029097027,8.254409751304734e-12
627,1.5930957720201295,2.362725663878671e-09
628,2.16848383625344,6.1551542706621895e-12
629,-0.4902503341849067,0.000351260981973405
630,0.9212496009410058,2.3337773244914383e-06
631,1.2511408791256873,1.1347653796002788e-07
632,0.17585701659800046,0.00016337805613767594
633,-0.8183555860676872,0.00017891396266293252
