,feature,Outcome
183,-0.04384525349909657,0.0
184,-0.4172703101794411,0.0
185,-0.18934541498602758,0.0
186,-0.13575634356701582,0.0
187,0.23745024312248703,0.0
188,-0.5648760379954436,0.0
189,-0.5143640779047608,0.0
190,0.05583909500177403,0.0
191,-0.38542816578597044,0.0
192,-0.3137575506696709,0.0
193,-0.2529261254593935,0.0
194,-0.18314901170101286,0.0
195,0.20097837364091425,0.0
196,-0.67861835468549,0.0
197,-0.7592767177009921,0.0
198,-0.08227550339288295,0.0
199,-0.7651266618373933,0.0
200,-0.16461701775877907,0.0
201,0.08184314881508842,0.0
202,0.40429465599526776,0.0
203,0.05829834113744348,0.0
204,-0.38725800847460506,0.0
205,-0.6657809659296636,0.0
206,-0.24928925841608807,0.0
207,-0.29163393485026556,0.0
208,-0.4229949824998064,0.0
209,0.2471946755912378,0.0
210,-0.5864500330797005,0.0
211,0.23632870363734054,0.0
212,-0.12504755669087003,0.0
213,-0.7897571611806795,0.0
214,-0.4286772525469975,0.0
215,-1.0350092776780684,0.0
216,-0.5189278058908625,0.0
217,-0.6098310190461469,0.0
218,-0.09267541552178124,0.0
219,-0.2567583064155462,0.0
220,0.3839551018126001,0.0
221,-0.12298865350832217,0.0
222,-0.6706176554698101,0.0
223,-0.8185821908619095,0.0
224,-0.9869055166857781,0.0
225,-0.29870651485325345,0.0
226,0.054012062392924665,0.0
227,-0.7695165704358083,0.0
228,-0.04013051861156558,0.0
229,-0.4698570423787539,0.0
230,-0.7308060796041572,0.0
231,0.28975499754797823,0.0
232,-0.10299169893897583,0.0
233,0.00793502372571897,0.0
234,0.39547138909480445,0.0
235,-0.48583981423418754,0.0
236,-0.18270177658999187,0.0
237,-0.1801817579286325,0.0
238,-0.8439561472501709,0.0
239,-0.0011084082067217005,0.0
240,-0.44520292512666865,0.0
241,-0.46215098554133716,0.0
242,-0.2847698659747869,0.0
243,-0.1046511699185228,0.0
244,0.585346027193006,0.0
245,-0.19618738932557056,0.0
246,-0.38446267722087335,0.0
247,0.10285492926682749,0.0
248,-0.164786838765954,0.0
249,-0.3715649273451425,0.0
250,-0.9144164944104214,0.0
251,0.25055690382519974,0.0
252,-0.463031949191357,0.0
253,-0.35279319904834333,0.0
254,-0.2741183520370626,0.0
255,-0.14191918334413206,0.0
256,-0.23174125559015563,0.0
257,-0.03460127588934342,0.0
258,-0.6957153672281342,0.0
259,-0.08205107163490599,0.0
260,-0.5203353544776338,0.0
261,-0.018489484119002697,0.0
262,-0.6133744007669099,0.0
263,-0.07894779479213401,0.0
264,-0.3886078333132934,0.0
265,-0.5871204044143596,0.0
266,-0.31176439764629954,0.0
267,-0.459159319249397,0.0
268,-0.1192496246393499,0.0
269,-0.368763304199834,0.0
270,-0.37205080080811914,0.0
271,-0.03869757871091639,0.0
272,-0.3618709570905237,0.0
273,-0.8420164046023113,0.0
274,-0.12809618850026336,0.0
275,-0.3997064226793848,0.0
276,-0.389662913373383,0.0
277,-0.21547589394522743,0.0
278,-0.3216174699510451,0.0
279,-0.46780453133012234,0.0
280,0.006080975946382905,0.0
281,-0.5274178293968934,0.0
282,-0.7211202993862005,0.0
283,0.06471554428508602,0.0
284,-0.47052102241822447,0.0
285,-0.1768275387642218,0.0
286,-0.030501376830889937,0.0
287,-0.753640832487463,0.0
288,-0.45964228961596587,0.0
289,-0.36349931703988997,0.0
290,-0.5082603130424477,0.0
291,-0.10490193141208759,0.0
292,-0.1554507622497981,0.0
293,-0.6243444080965588,0.0
294,-0.31100370963117174,0.0
295,-0.003049978033214884,0.0
296,-0.09940526536557998,0.0
297,-0.9250532721769389,0.0
298,-0.42587038535836186,0.0
299,-0.19461243128289024,0.0
300,-0.3643420807128765,0.0
301,-1.2425617823931738,0.0
302,-0.17756999140123236,0.0
303,-0.6514191088947036,0.0
304,-0.2665875135188244,0.0
305,-0.921686216713258,0.0
306,-0.3282099122538663,0.0
307,-0.008430380049734454,0.0
308,0.020386596446056615,0.0
309,-0.1076609038915628,0.0
310,-0.2591319294716637,0.0
311,-0.5224452444915412,0.0
312,0.30859797314866594,0.0
313,-0.41243496814126906,0.0
314,0.34139496521772056,0.0
315,-0.015046883258606703,0.0
316,-0.13127664543261486,0.0
317,-0.4290566015611319,0.0
318,-0.16217094562431197,0.0
319,0.37468540277096346,0.0
320,-0.3976091879527648,0.0
321,-0.004194710085487441,0.0
322,-0.28288598578406304,0.0
323,-0.7918164463812511,0.0
324,-0.28165844229788567,0.0
325,-0.896436930689422,0.0
326,0.1364121004371518,0.0
327,-0.3217014032781111,0.0
328,0.033007246970330306,0.0
329,-0.42827745712881815,0.0
330,0.29635505538935164,0.0
331,0.02356309584534405,0.0
332,0.24701106897786923,0.0
333,-0.20410242135974352,0.0
334,-0.3851843927812563,0.0
335,-0.1950566313037918,0.0
336,-0.9664478063505524,0.0
337,-0.8690856203767221,0.0
338,0.4765730817068468,0.0
339,-0.24433417635998206,0.0
340,-0.40346857106148326,0.0
341,-0.8308248922972767,0.0
342,0.216927049141396,0.0
343,0.10872284294377721,0.0
344,-0.3758714473169202,0.0
345,-0.6840558846714955,0.0
346,-0.09389661064145638,0.0
347,-0.006958149132604896,0.0
348,-0.08724365876346374,0.0
349,-0.1113070538978575,0.0
350,-0.49189407822377695,0.0
351,-0.008333130876892525,0.0
352,-0.686701977571882,0.0
353,-0.37718949945485336,0.0
354,-0.7262857033069454,0.0
355,-0.12038127242031141,0.0
356,-0.04872838823833936,0.0
357,-0.2193163811869122,0.0
358,0.11290382292624856,0.0
359,-0.3679376708336752,0.0
360,-0.48592500311265946,0.0
361,-0.13064317208418608,0.0
362,0.08580225244274814,0.0
363,-0.06152417134496821,0.0
364,-0.15698744230438133,0.0
365,-0.19226703510139057,0.0
366,-0.5935050294565308,0.0
367,-0.6103383227992101,0.0
368,-0.11281393227893141,0.0
369,-0.7301431758711716,0.0
370,-0.5230577114600782,0.0
371,-0.13956465375698052,0.0
372,-1.030459456510724,0.0
373,-0.5046162057300199,0.0
374,-0.3108706265048157,0.0
375,0.018389195943641745,0.0
376,-0.6277772311763585,0.0
377,-0.5337228447641101,0.0
378,-0.19773254508576937,0.0
379,-0.23443484355776883,0.0
380,0.48338093166374024,0.0
381,0.4422450534222731,0.0
382,-0.08759718774998859,0.0
383,-0.4601903051187432,0.0
384,0.6616266949538321,0.0
385,-0.4749055616530707,0.0
386,-0.4841867497810974,0.0
387,0.18591822237295674,0.0
388,-0.43475763409950224,0.0
389,-0.43404614465932495,0.0
390,-0.3494399990306121,0.0
391,-1.0456982679325202,0.0
392,-0.568872525821108,0.0
393,-0.2246112230902992,0.0
394,-0.12210597611389365,0.0
395,-1.6741831972527144,0.0
396,0.4294395288245059,0.0
397,0.3036438274163879,0.0
398,-0.19939336820987555,0.0
399,-0.19943488345894675,0.0
400,-0.28407071414456525,0.0
401,-0.15151728331068476,0.0
402,-0.4994415248835655,0.0
403,-0.1846719425494468,0.0
404,0.23101079383508766,0.0
405,-0.03729729136738208,0.0
406,-0.1543319582901611,0.0
407,0.09552426866412522,0.0
408,-0.45750450029853473,0.0
409,0.14000222590190048,0.0
410,-0.48736728045567806,0.0
411,-0.4254587663733671,0.0
412,-0.04416530349958436,0.0
413,-0.034727352526733146,0.0
414,-0.06007229142342857,0.0
415,-0.947013091653744,0.0
416,-0.3614473809247254,0.0
417,-0.0659708183347327,0.0
418,-0.2656763611613694,0.0
419,0.15355512365205498,0.0
420,-0.5515913356630556,0.0
421,-0.03924814049295161,0.0
422,-0.2318559463591614,0.0
423,-0.3224658619879742,0.0
424,-0.2678866304430695,0.0
425,-0.2117158612506629,0.0
426,-0.25931983490731464,0.0
427,-0.22485038589031578,0.0
428,0.2523413201467645,0.0
429,-0.6449073899653264,0.0
430,-0.6042041073739137,0.0
431,-0.14056116589164525,0.0
432,0.011234289879913484,0.0
433,0.034355195383213466,0.0
434,0.006616377385427974,0.0
435,0.21543473651284367,0.0
436,-0.5113932190892303,0.0
437,-0.2196579706238785,0.0
438,0.2738194568839019,0.0
439,-0.16263511287869448,0.0
440,0.04879967870280655,0.0
441,-0.13672661727013072,0.0
442,-0.5241679283202882,0.0
443,-0.23332391290076604,0.0
444,-0.4134199598775462,0.0
445,-0.7016919864354836,0.0
446,-0.2701766926281346,0.0
447,0.746897589815253,0.0
448,-0.2345863446433053,0.0
449,0.270665635300299,0.0
450,-0.7220980807913855,0.0
451,-0.027907426532421065,0.0
452,-0.46333484368812833,0.0
453,0.23235217950578296,0.0
454,0.03212078228869303,0.0
455,-0.9115771192704454,0.0
456,-0.6262670474911347,0.0
457,-0.2172056494733689,0.0
458,-0.6974670515140304,0.0
459,0.08720272934407197,0.0
460,-0.5885799565346856,0.0
461,-0.5130064031338951,0.0
462,-0.11485780217759467,0.0
463,-0.6697951749660884,0.0
464,-0.7280790734833638,0.0
465,-0.2094009598705589,0.0
466,-0.17662326107509216,0.0
467,-0.4996229782447882,0.0
468,0.337211155191981,0.0
469,-0.39452007543699774,0.0
470,0.3692892413969218,0.0
471,-0.275978083870086,0.0
472,0.17891026359148365,0.0
473,0.3955465997307828,0.0
474,0.018976952761152577,0.0
475,-0.33701382694501814,0.0
476,0.142297337179134,0.0
477,-0.5962105921130075,0.0
478,-0.10978221746546746,0.0
479,-0.2300663481984503,0.0
480,-0.3924070284667845,0.0
481,-0.7453237250373688,0.0
482,-0.5563722359729308,0.0
483,-0.19894671801124186,0.0
484,0.27921060267990366,0.0
485,0.0360162033478123,0.0
486,-0.25705187324149653,0.0
487,-0.3326803309968279,0.0
488,-0.6955713036358733,0.0
489,0.5440868364524474,0.0
490,-0.8307379193387505,0.0
491,-0.08925858786263077,0.0
492,-0.27478709855068933,0.0
493,-0.2257268605345969,0.0
494,-0.6331714610077824,0.0
495,-0.2728818185183981,0.0
496,-0.3902133890499627,0.0
497,0.1346162014185685,0.0
498,-0.41696174603571406,0.0
499,-0.24565933291133793,0.0
500,-0.9677326452570867,0.0
501,-0.6011347537728257,0.0
502,-0.1552380633024245,0.0
503,0.3606906800690666,0.0
504,-0.4947935935868153,0.0
505,0.16741854918496196,0.0
506,-0.4701127012961729,0.0
507,0.24155639612842789,0.0
508,0.07894186886047566,0.0
509,-0.1351063718637425,0.0
510,-0.3327726660587098,0.0
511,-0.7640288266397665,0.0
512,0.15050724900448748,0.0
513,0.18899136478954692,0.0
514,-0.09574023577889829,0.0
515,0.06343259785676081,0.0
516,-0.8317711264168948,0.0
517,0.6912544593386991,0.0
518,-0.45790560044314954,0.0
519,-0.10689072003117786,0.0
520,-0.7200916124085902,0.0
521,-0.46210647672988964,0.0
522,-0.15600068750939916,0.0
523,0.10386525698951155,0.0
524,0.35440959489339713,0.0
525,-0.16401772868594675,0.0
526,-0.3666483614737702,0.0
527,-0.14277344755023802,0.0
528,-0.4784323426168089,0.0
529,-0.31205435409704446,0.0
530,-1.1709145736945463,0.0
531,-0.0696130556831531,0.0
532,-0.45872804939406353,0.0
533,0.04380291198913783,0.0
534,-0.32064447755635905,0.0
535,-0.14359462471905568,0.0
536,-0.18010777969978226,0.0
537,-0.3596623198487998,0.0
538,-0.6369563978496142,0.0
539,-0.22768605210638365,0.0
540,-0.08642434064377211,0.0
541,-0.35494053633895195,0.0
542,-0.5052859443473774,0.0
543,-0.22152425849822244,0.0
544,-0.5501134267228163,0.0
545,0.41747944750211724,0.0
546,0.10567592273456416,0.0
547,-0.1823108414616248,0.0
548,-0.1510785233659194,0.0
549,-0.7190364232758297,0.0
550,-0.780085794030663,0.0
551,-0.05169564915035871,0.0
552,-0.40099204355649665,0.0
553,-0.5743137323935499,0.0
554,0.30722780154288293,0.0
555,-0.00012976716062251814,0.0
556,-0.10555862717959669,0.0
557,-0.37153616106104187,0.0
558,-0.7207523341266311,0.0
559,-0.16151175088530764,0.0
560,-0.18889135856243872,0.0
561,-0.4165011415338789,0.0
562,-0.33268540061498186,0.0
563,-0.1147337606430702,0.0
564,-0.8300646082132683,0.0
565,-0.41255762396873347,0.0
566,-0.9142265750765346,0.0
567,-0.30644057077420334,0.0
568,-0.37884244103664233,0.0
569,-0.5424529642909008,0.0
570,-0.7442656737913447,0.0
571,0.2958801303453619,0.0
572,-0.22918492125201928,0.0
573,-0.8711499146811881,0.0
574,-0.5565615484333963,0.0
575,-0.9363216728952386,0.0
576,-0.02869557708782594,0.0
577,-0.10643596995167456,0.0
578,-0.38190855902360177,0.0
579,-0.38698501632605725,0.0
580,0.12018608046585538,0.0
581,-0.34912595444681643,0.0
582,-0.9884743962555032,0.0
583,-0.6910152615974507,0.0
584,-0.36504601326746156,0.0
585,-0.19150035589205572,0.0
586,-0.2801940288850365,0.0
587,-0.7266397764277821,0.0
588,-0.9828856524135186,0.0
589,-0.35025577777680605,0.0
590,-0.9362927288855041,0.0
591,-0.5658993034194589,0.0
592,-0.3330605500547009,0.0
593,-0.15313650979155866,0.0
594,-0.6023590362064182,0.0
595,-0.7478127260802128,0.0
596,-0.664603632420598,0.0
597,-0.5042405060541606,0.0
598,-0.25466896359779573,0.0
599,-0.09704995014670376,0.0
600,-0.5474123987955721,0.0
601,-0.5994444806572492,0.0
602,0.27731831301337234,0.0
603,0.07471369599271516,0.0
604,-0.5553608644325934,0.0
605,-0.173503938954414,0.0
606,0.1525995403155267,0.0
607,-0.5003366089114865,0.0
608,-0.4577111945018886,0.0
609,-0.9544357188362573,0.0
610,-0.7066243453693273,0.0
611,-0.2009013861396815,0.0
612,-0.40530091149928915,0.0
613,0.12331692739658184,0.0
614,-0.1638574447267357,0.0
615,-0.21198423687082077,0.0
616,-0.36799419619248175,0.0
617,-0.5645270250554271,0.0
618,0.0670474942457972,0.0
619,0.2793924895809033,0.0
620,-0.13075348065371203,0.0
621,-0.5142584210041872,0.0
622,-0.1280773171058013,0.0
623,-0.4253102829114451,0.0
624,-0.34878902023213193,0.0
625,-0.558878603103635,0.0
626,0.36827463062755245,0.0
627,-0.7614058136984342,0.0
628,-0.27456181648473055,0.0
629,-0.444022600596763,0.0
630,-0.2687680460224929,0.0
631,-0.3131497257428184,0.0
632,0.3059204562057239,0.0
633,-0.8232283796086326,0.0
634,-0.3144639712947164,0.0
635,-0.4550507456565813,0.0
636,0.03304241970091498,0.0
637,-0.657406860146105,0.0
638,-0.46571516466232993,0.0
639,-0.20632561818542225,0.0
640,-0.5963697713257727,0.0
641,-1.0445295971230233,0.0
642,-0.2653169949155558,0.0
643,-0.08901277047561343,0.0
644,-0.4512920327219544,0.0
645,-0.4645154655788707,0.0
646,-0.05233093681229087,0.0
647,-0.050739147538384766,0.0
648,-0.26126712100493465,0.0
649,-0.6138247795603229,0.0
650,-0.00530570659175561,0.0
651,-0.4292225201566061,0.0
652,0.7174458767625744,0.0
653,-0.16881228018236785,0.0
654,-0.6634903372953903,0.0
655,-0.8709465354113308,0.0
656,-0.7330993233779004,0.0
657,-0.3382929651415395,0.0
658,0.1650242898868809,0.0
659,-0.409614565852743,0.0
660,-0.08772381412449112,0.0
661,-0.4595664683097459,0.0
662,-0.13931839142335287,0.0
663,-0.056889870792899394,0.0
664,0.10402693388154455,0.0
665,-0.9131400823631017,0.0
666,-0.16352670270419414,0.0
667,-0.24468127852795385,0.0
668,-0.2661817154947886,0.0
669,-0.4455884247815755,0.0
670,-0.6310111212438734,0.0
671,-0.512886167089739,0.0
672,0.16099617198130473,0.0
673,-0.5716097698452163,0.0
674,0.050775956624353635,0.0
675,-0.03664766692643778,0.0
676,0.21337481671548691,0.0
677,-0.4754907514099728,0.0
678,0.041359360467292605,0.0
679,-0.11953016904461525,0.0
680,0.04244773920981226,0.0
681,-0.4827498910768775,0.0
682,0.08628443998562924,0.0
683,-0.4157762285146451,0.0
684,-0.026930304808888084,0.0
685,0.16570121641366403,0.0
686,0.11887602624920901,0.0
687,-0.6127941912861887,0.0
688,0.012533854538069211,0.0
689,0.3403670706006305,0.0
690,-0.1566096925796759,0.0
691,-0.05068724414694328,0.0
692,-1.098578142788595,0.0
693,-0.5161745869267937,0.0
694,-0.8372640866363259,0.0
695,0.35800351186771723,0.0
696,-0.05055078989853404,0.0
697,0.35910257282050434,0.0
698,-0.43031166852827296,0.0
699,-0.45305961546363627,0.0
700,-0.3648114378904699,0.0
701,-0.1510942975355397,0.0
702,-0.3778014495302989,0.0
703,-0.7476030346596876,0.0
704,0.03331073325857892,0.0
705,-0.536948298460486,0.0
706,-0.029569194155211642,0.0
707,-0.009432865848086447,0.0
708,-0.6151395059382723,0.0
709,-0.14207113823852213,0.0
710,0.11422278341147474,0.0
711,0.11231430358173322,0.0
712,-0.8835284390428979,0.0
713,0.2331335175992903,0.0
714,-0.5574676990360113,0.0
715,0.32362961806987095,0.0
716,-0.8798181226872208,0.0
717,-0.48355684769192814,0.0
718,-0.04264378876131669,0.0
719,-0.5525177633150702,0.0
720,-0.667549258860751,0.0
721,-0.5651233022681199,0.0
722,-0.7796876503988497,0.0
723,-0.056678984970600255,0.0
724,-0.2006871417184746,0.0
725,0.045755669315262204,0.0
726,-0.5963978381438776,0.0
727,0.13736661685383333,0.0
728,-0.5727721513668662,0.0
729,-0.28634316821785954,0.0
730,-0.4462683410180617,0.0
731,0.40903275558898183,0.0
732,-0.6747983465395535,0.0
733,-0.9689966804989032,0.0
734,-0.7481594498508632,0.0
735,-0.23368206257262175,0.0
736,0.05260539061831948,0.0
737,-0.7392229338008023,0.0
738,-0.23535133382662082,0.0
739,0.02827043812872926,0.0
740,-0.3043747626675376,0.0
741,-1.3039410694833689,0.0
742,0.28400974060736833,0.0
743,0.07055498545935762,0.0
744,-0.36048060808876253,0.0
745,-0.5701720541928362,0.0
746,-0.14554249690526397,0.0
747,-0.043395331011501226,0.0
748,-0.38014873736076904,0.0
749,0.35026550798940054,0.0
750,-0.5111366251999878,0.0
751,-0.40435546309668396,0.0
752,-0.5235310590250858,0.0
753,0.07034141378050257,0.0
754,-0.4286669440733988,0.0
755,-0.24816870307060332,0.0
756,-0.6083739178314522,0.0
757,-0.5492772672771677,0.0
758,-0.7153571170620658,0.0
759,0.20271739199709243,0.0
760,-0.21666134729078107,0.0
761,-0.28389903846135406,0.0
762,-0.616615031247818,0.0
763,-0.7104648958436057,0.0
764,-0.06710411170787747,0.0
765,-0.9794261027623121,0.0
766,0.007413077012908609,0.0
767,-0.43230276465637596,0.0
768,-0.3810060728839503,0.0
769,-0.07372866179598028,0.0
770,-0.3754836731416713,0.0
771,0.005536381658795109,0.0
772,0.008492635123249881,0.0
773,-0.04760262310904645,0.0
774,-0.6206959351973037,0.0
775,-0.7744049803869235,0.0
776,-0.7095695482188114,0.0
777,-0.3470037740367275,0.0
778,-0.32785925183161274,0.0
779,-0.1060797801094325,0.0
780,-0.6015960745896903,0.0
781,-0.3105110177074287,0.0
782,-1.0533342406132131,0.0
783,0.006759475926027436,0.0
784,-0.8465226278546507,0.0
785,0.2261969399501496,0.0
786,-0.4155420328882576,0.0
787,-0.3740834436759119,0.0
788,-0.08029313287042303,0.0
789,-0.19918639412727326,0.0
790,0.1964859708018128,0.0
791,-1.1707330297872778,0.0
792,0.1469378851308657,0.0
793,-0.41830821838559784,0.0
794,0.12245757675002544,0.0
795,-0.6763593375672332,0.0
796,-0.886737559522871,0.0
797,-0.6309274079799558,0.0
798,-0.7036726787085857,0.0
799,0.09806008982765524,0.0
800,-0.18150649329993002,0.0
801,0.028273951787739615,0.0
802,-0.22418125860838334,0.0
803,0.059013439274097024,0.0
804,-0.6852874894479117,0.0
805,-0.6714798377055967,0.0
806,-0.11379783041231992,0.0
807,-0.4265813714364558,0.0
808,0.31641584370358083,0.0
809,-0.29989021458587883,0.0
810,0.1136559438972804,0.0
811,-0.45731586949130737,0.0
812,0.43011646733798975,0.0
813,-0.6551658226150482,0.0
814,-0.42651196834289495,0.0
815,-0.4457561133355084,0.0
816,-0.3188666971520087,0.0
817,-0.6438062531320601,0.0
818,0.09265024968066476,0.0
819,0.5120142527060407,0.0
820,-0.36864601065836755,0.0
821,-0.6164239014076001,0.0
822,-0.8421361837687162,0.0
823,-0.39029159342741326,0.0
824,-0.6863570701606901,0.0
825,-0.13369128872661643,0.0
826,-0.3008413443215988,0.0
827,-0.09375492187374285,0.0
828,0.08225727145133138,0.0
829,-0.5921629642137087,0.0
830,-0.619820067484955,0.0
831,0.24100542534175656,0.0
832,-0.8564436423632393,0.0
833,-0.5009249273129004,0.0
834,-0.7898581258010277,0.0
835,-0.7697447119697902,0.0
836,-0.7780384543954035,0.0
837,-0.24786074158144608,0.0
838,-0.12402545058668202,0.0
839,-0.9287262880244371,0.0
840,-0.547127619835296,0.0
841,-0.38493844688421164,0.0
842,0.059229222683062244,0.0
843,0.13050020045170252,0.0
844,-0.6376468990127502,0.0
845,0.2699639941703125,0.0
846,-0.39953462736227824,0.0
847,0.2567037254162476,0.0
848,-0.5376259515207473,0.0
849,-0.2520515786951396,0.0
850,-0.11821126986085567,0.0
851,-0.18068224292887208,0.0
852,-0.4499108423313331,0.0
853,-0.27299522632379913,0.0
854,-0.5078339928240467,0.0
855,-0.2420290063888287,0.0
856,-0.32750196040170243,0.0
857,-1.0450569330451842,0.0
858,-0.4603588401760445,0.0
859,-0.6429024286508823,0.0
860,-0.7036663411220108,0.0
861,0.29057052148874857,0.0
862,-0.9278623742537615,0.0
863,-0.7744066260893012,0.0
864,-0.05184266482932834,0.0
865,-0.9836406981342989,0.0
866,-0.4840578865633214,0.0
867,-0.237787462806189,0.0
868,-0.15983151472278495,0.0
869,-0.25412718482445296,0.0
870,-0.27289478874590223,0.0
871,0.11835281725973562,0.0
872,-0.8078246418977242,0.0
873,-0.9325188252732597,0.0
874,0.28893054294294,0.0
875,-0.6584100068102328,0.0
876,-0.20206638016804787,0.0
877,-0.637588228218567,0.0
878,-0.4770879437095528,0.0
879,-0.5548952708423145,0.0
880,0.45776962373231084,0.0
881,-0.7166920080202586,0.0
882,-0.3744009107212752,0.0
883,0.059445192161906246,0.0
884,0.08706514852505814,0.0
885,-0.4973816208203851,0.0
886,-0.5856760355896876,0.0
